2 , 0
4 , 0
8 , 0
16 , 0
32 , 0
64 , 0
128 , 0
256 , 0.00390625
512 , 0.00976562
1024 , 0.00976562
2048 , 0.00878906
4096 , 0.0090332
8192 , 0.00952148
16384 , 0.0107422
32768 , 0.0101318
65536 , 0.0104218
131072 , 0.0102768
262144 , 0.0099678
524288 , 0.00982857
1048576 , 0.0099411
2097152 , 0.00988054
4194304 , 0.00988626
8388608 , 0.00989223
16777216 , 0.00987011
33554432 , 0.00987694
67108864 , 0.00989868
134217728 , 0.00990739
268435456 , 0.00990496
536870912 , 0.0099034
